ClassName,Attribute,DataType,Version,Notes
StudySite,accrualStatusCode,"CD",3.0.3,"DEFINITION: A coded value specifying the phase in the lifecycle of a participating site relative to the enrollment of additional subjects in the given study. EXAMPLE(S): Open to accrual Closed to accrual Temporarily closed to accrual Pending accrual OTHER NAME(S): NOTE(S): Please refer to the Study Site Accrual Status state transition diagram for further details. The accrual status of a study site may overlap with the overall status of the study and study site status. This overlap needs to be clearly differentiated. (See tracker issue 29398)."
StudySite,accrualStatusDate,"TS.DATETIME",3.0.3,"DEFINITION: The date (and time) on which the accrual status is established. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudySite,dateRange,"IVL<TS.DATETIME>",3.0.3,"DEFINITION: The date and time span specifying when the site's participation in the study begins and ends. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudySite,identifier,"II",3.0.3,"DEFINITION: A unique symbol that establishes identity of the study site. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudySite,leadIndicator,"BL",3.0.3,"DEFINITION: Specifies whether this is the principal administrative organization responsible for the study. EXAMPLE(S): OTHER NAME(S): NOTE(S): Exception: A multi-site trial with no single assigned coordination center; in this case every participating organization can be named as lead organization."
StudySite,plannedDuration,"PQ.TIME",3.0.3,"DEFINITION: The intended period of time for the study site's participation in the study. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudySite,statusCode,"CD",3.0.3,"DEFINITION: A coded value specifying the phase in the lifecycle of the study site. EXAMPLE(S): pending active complete cancelled In Review Approved Active Closed to Accrual Closed to Accrual and Intervention Temporary Closed to Accrual Temporary Closed to Accrual and Intervention Disapproved Withdrawn Administratively complete. OTHER NAME(S): NOTE(S): The status of a study site may overlap with the study site accrual status and overall status of the study. This overlap needs to be clearly differentiated. (See tracker issue 29398)."
StudySite,statusDate,"TS.DATETIME",3.0.3,"DEFINITION: The date (and time) on which the status is assigned to the study site. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudySite,targetAccrualNumberRange,"URG<INT.NONNEG>",3.0.3,"DEFINITION: A range of integers specifying the minimum and maximum number of subjects needed for enrollment at this site. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudySiteOversightStatus,reviewBoardApprovalNumberText,"ST.SIMPLE",3.0.3,"DEFINITION: A character string that is assigned by the review board upon approval of the protocol. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudySiteOversightStatus,reviewBoardProcessCode,"CD",3.0.3,"DEFINITION: A coded value specifying the phase in the lifecycle of the review board process. EXAMPLE(S): request not submitted; submitted pending; submitted approved; submitted exempt; submitted denied; submission not required OTHER NAME(S): NOTE(S): Please refer to the Review Board Process Status state transition diagram for further details."
StudySiteOversightStatus,reviewBoardProcessDate,"TS.DATETIME",3.0.3,"DEFINITION: The date (and time) on which the Institutional Review Board (IRB) determined the status of this study protocol for execution at this site. EXAMPLE(S): OTHER NAME(S): Review Board Approval Date NOTE(S):"
StudySitePersonnel,effectiveDateRange,"IVL<TS.DATETIME>",3.0.3,"DEFINITION: The date and time span for when the study site personnel is active. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudySitePersonnel,postalAddress,"AD",3.0.3,"DEFINITION: A contact point used to send physical forms of communication to the study site personnel. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudySitePersonnel,primaryIndicator,"BL",3.0.3,"DEFINITION: Specifies whether this is the main or principal study site personnel. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudySitePersonnel,roleCode,"CD",3.0.3,"DEFINITION: The coded value specifying a type of responsibility of the study site personnel. EXAMPLE(S): Principal Investigator Sub Investigator Facility OTHER NAME(S): NOTE(S):"
StudySitePersonnel,telecomAddress,"BAG<TEL>",3.0.3,"DEFINITION: A sequence of digits or characters used to identify a particular telephone fax or email of a study site personnel. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudySiteProtocolVersionRelationship,effectiveDateRange,"IVL<TS.DATETIME>",3.0.3,"DEFINITION: The date and time span specifying when the relationship between a study site and protocol version begins and ends. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudySubjectProtocolVersionRelationship,effectiveDateRange,"IVL<TS.DATETIME>",3.0.3,"DEFINITION: The date and time span specifying when the relationship between a study subject and protocol version begins and ends. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
