ClassNameA,ConnectorType,ClassNameB,RelationshipName,Version,Notes,EAConnectorType
ResearchOrganization,ASSOCIATION_WITH,ResearchStaff,'staffs',5.2,"DESCRIPTION: Each ResearchStaff always staffs one ResearchOrganization. Each ResearchOrganization might be staffed by one or more ResearchStaff. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ResearchProject,ANCESTOR_TO,Experiment,'specializes',5.2,"DESCRIPTION: Each Experiment always specializes one ResearchProject. Each ResearchProject might be specialized by one Experiment. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
ResearchProject,DESCENDENT_OF,Project,'specializes',5.2,"DESCRIPTION: Each ResearchProject always specializes one Project. Each Project might be specialized by one ResearchProject. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
ResearchProject,ANCESTOR_TO,Study,'specializes',5.2,"DESCRIPTION: Each Study always specializes one ResearchProject. Each ResearchProject might be specialized by one Study. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
ResearchStaff,ASSOCIATION_WITH,AdministrativeMemberCRA,'is a function performed by',5.2,"DESCRIPTION: Each AdministrativeMemberCRA always is a function performed by one ResearchStaff. Each ResearchStaff might function as one or more AdministrativeMemberCRA. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ResearchStaff,ASSOCIATION_WITH,AdministrativeMemberPI,'is a function performed by',5.2,"DESCRIPTION: Each AdministrativeMemberPI always is a function performed by one ResearchStaff. Each ResearchStaff might function as one or more AdministrativeMemberPI. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ResearchStaff,ASSOCIATION_WITH,DocumentAuthor,'be a function performed by',5.2,"DESCRIPTION: Each DocumentAuthor might be a function performed by one ResearchStaff. Each ResearchStaff might function as one or more DocumentAuthor. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ResearchStaff,ASSOCIATION_WITH,ReportSubmitter,'is a function performed by',5.2,"DESCRIPTION: Each ReportSubmitter always is a function performed by one ResearchStaff. Each ResearchStaff might function as one or more ReportSubmitter. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ResearchStaff,DESCENDENT_OF,OrganizationStaffRole,'specializes',5.2,"DESCRIPTION: Each ResearchStaff always specializes one OrganizationStaffRole. Each OrganizationStaffRole might be specialized by one ResearchStaff. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
ResearchStaff,ASSOCIATION_WITH,StudyPersonnel,'be a function performed by',5.2,"DESCRIPTION: Each StudyPersonnel might be a function performed by one ResearchStaff. Each ResearchStaff might function as one or more StudyPersonnel. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ResearchStaff,ASSOCIATION_WITH,StudySitePersonnel,'be a function performed by',5.2,"DESCRIPTION: Each StudySitePersonnel might be a function performed by one ResearchStaff. Each ResearchStaff might function as one or more StudySitePersonnel. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
ResourceProvider,ASSOCIATION_WITH,Resource,'be provided by',5.2,"DESCRIPTION: Each Resource might be provided by one ResourceProvider. Each ResourceProvider always provides one or more Resource. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ServiceDeliveryLocation,ASSOCIATION_WITH,PerformedEncounter,'take place in',5.2,"Each PerformedEncounter might take place in one ServiceDeliveryLocation. Each ServiceDeliveryLocation might be the location for one or more PerformedEncounter. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ServiceDeliveryLocation,ASSOCIATION_WITH,PerformedProductTransport,'have destination',5.2,"DESCRIPTION: Each PerformedProductTransport might have destination one ServiceDeliveryLocation. Each ServiceDeliveryLocation might be the destination for one or more PerformedProductTransport. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ServiceDeliveryLocation,ASSOCIATION_WITH,PerformedProductTransport,'originate at',5.2,"DESCRIPTION: Each PerformedProductTransport might originate at one ServiceDeliveryLocation. Each ServiceDeliveryLocation might be the origin of one or more PerformedProductTransport. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ServiceDeliveryLocation,ASSOCIATION_WITH,PlannedActivity,'take place in',5.2,"DESCRIPTION: Each PlannedActivity might take place in one ServiceDeliveryLocation. Each ServiceDeliveryLocation might be the location for one or more PlannedActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Software,ASSOCIATION_WITH,Device,'specify the use of',5.2,"DESCRIPTION: Each Device might specify the use of one or more Software. Each Software might be specified by one or more Device. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
Software,DESCENDENT_OF,Device,'specializes',5.2,"DESCRIPTION: Each Software always specializes one Device. Each Device might be specialized by one Software. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
StandardOfCareDataCollection,DESCENDENT_OF,NonResearchProject,'specializes',5.2,"DESCRIPTION: Each StandardOfCareDataCollection always specializes one NonResearchProject. Each NonResearchProject might be specialized by one StandardOfCareDataCollection. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
StorageEquipment,ASSOCIATION_WITH,Container,'be contained in',5.2,"DESCRIPTION: Each Container might be contained in one StorageEquipment. Each StorageEquipment might contain one or more Container. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StorageEquipment,ASSOCIATION_WITH,PerformedSpecimenMove,'place a specimen in',5.2,"DESCRIPTION: Each PerformedSpecimenMove might place a specimen in one StorageEquipment. Each StorageEquipment might have a specimen placed by one or more PerformedSpecimenMove. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
StorageEquipment,ASSOCIATION_WITH,PerformedSpecimenMove,'take a specimen from',5.2,"DESCRIPTION: Each PerformedSpecimenMove might take a specimen from one StorageEquipment. Each StorageEquipment might have a specimen taken by one or more PerformedSpecimenMove. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
StorageEquipment,DESCENDENT_OF,Device,'specializes',5.2,"DESCRIPTION: Each StorageEquipment always specializes one Device. Each Device might be specialized by one StorageEquipment. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
Study,ASSOCIATION_WITH,StudyProtocol,'is the plan for',5.2,"DESCRIPTION: Each StudyProtocol always is the plan for one Study. Each Study might have as plan one StudyProtocol. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
Study,DESCENDENT_OF,ResearchProject,'specializes',5.2,"DESCRIPTION: Each Study always specializes one ResearchProject. Each ResearchProject might be specialized by one Study. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
StudyCountry,ASSOCIATION_WITH,Activity,'have as context',5.2,"DESCRIPTION: Each Activity might have as context one StudyCountry. Each StudyCountry might be the context for one or more Activity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
StudyCountry,ASSOCIATION_WITH,StudyCountryPersonnel,'perform a role for',5.2,"DESCRIPTION: Each StudyCountryPersonnel might perform a role for one StudyCountry. Each StudyCountry might have a role performed by one or more StudyCountryPersonnel. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
StudyCountry,ASSOCIATION_WITH,StudySite,'be managed by',5.2,"DESCRIPTION: Each StudySite might be managed by one StudyCountry. Each StudyCountry might manage one or more StudySite. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
StudyCountry,ASSOCIATION_WITH,Study,'be participated in by',5.2,"DESCRIPTION: Each Study might be participated in by one or more StudyCountry. Each StudyCountry always participates in one Study. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
StudySubject,ASSOCIATION_WITH,StudySubjectExperienceDocumentVersion,'describes experience of',5.2,"DESCRIPTION: Each StudySubjectExperienceDocumentVersion always describes experience of one StudySubject. Each StudySubject might have experience described by one or more StudySubjectExperienceDocumentVersion. DEFINITION: Indicates the subject whose experience is recounted in the study subject experience document. EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
StudySubject,ASSOCIATION_WITH,StudySubjectProtocolVersionRelationship,'is the assigned version for',5.2,"DESCRIPTION: Each StudySubjectProtocolVersionRelationship always is the assigned version for one StudySubject. Each StudySubject might be assigned to one or more StudySubjectProtocolVersionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudySubject,DESCENDENT_OF,Subject,'specializes',5.2,"DESCRIPTION: Each StudySubject always specializes one Subject. Each Subject might be specialized by one StudySubject. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Subject,ASSOCIATION_WITH,Activity,'be participated in by',5.2,"DESCRIPTION: Each Activity might be participated in by one Subject. Each Subject might participate in one or more Activity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Subject,ASSOCIATION_WITH,DocumentAuthor,'be a function performed by',5.2,"DESCRIPTION: Each DocumentAuthor might be a function performed by one Subject. Each Subject might function as one or more DocumentAuthor. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Subject,ASSOCIATION_WITH,Performer,'be a function performed by',5.2,"DESCRIPTION: Each Performer might be a function performed by one Subject. Each Subject might function as one or more Performer. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
Subject,ANCESTOR_TO,PlannedStudySubject,'specializes',5.2,"DESCRIPTION: Each PlannedStudySubject always specializes one Subject. Each Subject might be specialized by one PlannedStudySubject. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Subject,ANCESTOR_TO,SpecimenCollectionProtocolSubject,'specializes',5.2,"DESCRIPTION: Each SpecimenCollectionProtocolSubject always specializes one Subject. Each Subject might be specialized by one SpecimenCollectionProtocolSubject. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
Subject,ANCESTOR_TO,StudySubject,'specializes',5.2,"DESCRIPTION: Each StudySubject always specializes one Subject. Each Subject might be specialized by one StudySubject. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Subject,ASSOCIATION_WITH,SubjectPaymentMethod,'covers costs for',5.2,"DESCRIPTION: Each SubjectPaymentMethod always covers costs for one Subject. Each Subject might have costs covered by one or more SubjectPaymentMethod. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
DeviceParameter,ASSOCIATION_WITH,DeviceParameterValue,'is value for',5.2,"DESCRIPTION: Each DeviceParameterValue always is value for one DeviceParameter. Each DeviceParameter might have value of one or more DeviceParameterValue. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
Experiment,DESCENDENT_OF,ResearchProject,'specializes',5.2,"DESCRIPTION: Each Experiment always specializes one ResearchProject. Each ResearchProject might be specialized by one Experiment. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
Experiment,ASSOCIATION_WITH,ExperimentalFactor,'defines',5.2,"DESCRIPTION: Each ExperimentalFactor always defines one or more Experiment. Each Experiment might be defined by one or more ExperimentalFactor. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
Experiment,ANCESTOR_TO,InVitroCharacterization,'specializes',5.2,"DESCRIPTION: Each InVitroCharacterization always specializes one Experiment. Each Experiment might be specialized by one InVitroCharacterization . DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
Experiment,ANCESTOR_TO,InVivoCharacterization,'specializes',5.2,"DESCRIPTION: Each InVivoCharacterization always specializes one Experiment. Each Experiment might be specialized by one InVivoCharacterization . DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
Experiment,ANCESTOR_TO,PhysicoChemicalCharacterization,'specializes',5.2,"DESCRIPTION: Each PhysicoChemicalCharacterization always specializes one Experiment. Each Experiment might be specialized by one PhysicoChemicalCharacterization . DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
ExperimentalActivityItem,ASSOCIATION_WITH,DeviceParameterValue,'limits',5.2,"DESCRIPTION: Each DeviceParameterValue always limits one ExperimentalActivityItem. Each ExperimentalActivityItem might be limited by one or more DeviceParameterValue. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
ExperimentalActivityItem,ASSOCIATION_WITH,ExperimentalFactorValue,'limits',5.2,"DESCRIPTION: Each ExperimentalFactorValue always limits one ExperimentalActivityItem. Each ExperimentalActivityItem might be limited by one or more ExperimentalFactorValue. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
ExperimentalFactor,ASSOCIATION_WITH,ExperimentalFactorValue,'is value for',5.2,"DESCRIPTION: Each ExperimentalFactorValue always is value for one ExperimentalFactor. Each ExperimentalFactor might have value of one or more ExperimentalFactorValue. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
InVitroCharacterization,DESCENDENT_OF,Experiment,'specializes',5.2,"DESCRIPTION: Each InVitroCharacterization always specializes one Experiment. Each Experiment might be specialized by one InVitroCharacterization . DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
InVivoCharacterization,DESCENDENT_OF,Experiment,'specializes',5.2,"DESCRIPTION: Each InVivoCharacterization always specializes one Experiment. Each Experiment might be specialized by one InVivoCharacterization . DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PhysicoChemicalCharacterization,DESCENDENT_OF,Experiment,'specializes',5.2,"DESCRIPTION: Each PhysicoChemicalCharacterization always specializes one Experiment. Each Experiment might be specialized by one PhysicoChemicalCharacterization . DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
